Date,Open,High,Low,Close,Adj Close,Volume
2019-03-15,43800.000000,44250.000000,43700.000000,44200.000000,39849.945313,16814163
2019-03-18,43950.000000,44150.000000,43450.000000,43700.000000,39399.144531,8188876
2019-03-19,43750.000000,43900.000000,43550.000000,43900.000000,39579.472656,7609563
2019-03-20,43800.000000,44200.000000,43100.000000,44050.000000,39714.703125,9846242
2019-03-21,44600.000000,46250.000000,44050.000000,45850.000000,41337.546875,21138016
2019-03-22,46850.000000,47000.000000,46250.000000,46550.000000,41968.648438,12535911
2019-03-25,45300.000000,45650.000000,44800.000000,45500.000000,41021.996094,8699728
2019-03-26,45500.000000,45700.000000,44900.000000,45250.000000,40796.597656,9729811
2019-03-27,44750.000000,45600.000000,44250.000000,45350.000000,40886.765625,9568081
2019-03-28,44950.000000,45200.000000,44300.000000,44850.000000,40754.097656,6821306
2019-03-29,44500.000000,44900.000000,44200.000000,44650.000000,40572.355469,11491713
2019-04-01,45200.000000,45450.000000,44850.000000,45050.000000,40935.828125,7362129
2019-04-02,45550.000000,46100.000000,45350.000000,45750.000000,41571.910156,9480688
2019-04-03,46750.000000,46750.000000,45800.000000,46600.000000,42344.277344,12436570
2019-04-04,46150.000000,47100.000000,46150.000000,46950.000000,42662.308594,12650168
2019-04-05,46950.000000,47550.000000,46600.000000,46850.000000,42571.445313,8546339
2019-04-08,47250.000000,47250.000000,46150.000000,46650.000000,42389.707031,8507909
2019-04-09,46700.000000,46950.000000,46200.000000,46650.000000,42389.707031,6878761
2019-04-10,46400.000000,46700.000000,46050.000000,46700.000000,42435.132813,11883995
2019-04-11,46700.000000,46800.000000,46150.000000,46250.000000,42026.242188,13697399
2019-04-12,46050.000000,46900.000000,46000.000000,46850.000000,42571.445313,7668936
2019-04-15,47150.000000,47500.000000,47000.000000,47050.000000,42753.183594,8733019
2019-04-16,47400.000000,47400.000000,46800.000000,47250.000000,42934.914063,7730881
2019-04-17,47300.000000,47600.000000,47000.000000,47050.000000,42753.183594,5513658
2019-04-18,47200.000000,47250.000000,45500.000000,45600.000000,41435.597656,12808747
2019-04-19,45750.000000,46000.000000,45250.000000,45300.000000,41163.000000,8479710
2019-04-22,45400.000000,45900.000000,45100.000000,45350.000000,41208.433594,6006957
2019-04-23,45050.000000,45500.000000,45000.000000,45200.000000,41072.136719,6920566
2019-04-24,45400.000000,45650.000000,44150.000000,44750.000000,40663.226563,13299267
2019-04-25,44250.000000,45000.000000,44100.000000,44650.000000,40572.355469,10868965
2019-04-26,44200.000000,45000.000000,43800.000000,44850.000000,40754.097656,9739982
2019-04-29,45150.000000,46150.000000,45100.000000,46150.000000,41935.375000,8777517
2019-04-30,46000.000000,46300.000000,45350.000000,45850.000000,41662.769531,11121273
2019-05-02,45500.000000,46150.000000,45400.000000,45900.000000,41708.210938,8625126
2019-05-03,45900.000000,46050.000000,45300.000000,45300.000000,41163.000000,6562916
2019-05-07,45250.000000,45300.000000,44400.000000,44850.000000,40754.097656,12014907
2019-05-08,44300.000000,44850.000000,44200.000000,44250.000000,40208.886719,10398754
2019-05-09,43900.000000,44250.000000,42450.000000,42450.000000,38573.273438,23029718
2019-05-10,42600.000000,43450.000000,42450.000000,42900.000000,38982.175781,14579512
2019-05-13,42500.000000,43200.000000,42350.000000,42650.000000,38755.003906,7635079
2019-05-14,41300.000000,43100.000000,41300.000000,42650.000000,38755.003906,11563730
2019-05-15,42700.000000,43050.000000,42550.000000,42550.000000,38664.144531,7670185
2019-05-16,42350.000000,42400.000000,41350.000000,41550.000000,37755.457031,13687828
2019-05-17,41950.000000,42050.000000,40850.000000,41200.000000,37437.421875,13357951
2019-05-20,41650.000000,42100.000000,41550.000000,42000.000000,38164.375000,15752397
2019-05-21,42600.000000,43950.000000,42350.000000,43150.000000,39209.351563,18812133
2019-05-22,43700.000000,43800.000000,42400.000000,43500.000000,39527.382813,11033339
2019-05-23,43900.000000,44000.000000,43250.000000,43850.000000,39845.414063,12259006
2019-05-24,43800.000000,43800.000000,42400.000000,42700.000000,38800.445313,13966305
2019-05-27,42500.000000,43000.000000,42350.000000,42650.000000,38755.003906,8066669
2019-05-28,42550.000000,42950.000000,42150.000000,42550.000000,38664.144531,24506881
2019-05-29,41850.000000,42100.000000,41300.000000,41800.000000,37982.636719,14930618
2019-05-30,42200.000000,42700.000000,42150.000000,42550.000000,38664.144531,11766018
2019-05-31,42600.000000,42800.000000,42150.000000,42500.000000,38618.703125,11365999
2019-06-03,42950.000000,43900.000000,42500.000000,43800.000000,39799.980469,15466580
2019-06-04,43400.000000,43700.000000,43000.000000,43450.000000,39481.945313,9913497
2019-06-05,44050.000000,44200.000000,43700.000000,43900.000000,39890.855469,12464135
2019-06-07,43600.000000,44350.000000,43450.000000,44200.000000,40163.453125,11683682
2019-06-10,44300.000000,44850.000000,44050.000000,44800.000000,40708.660156,8792182
2019-06-11,44800.000000,45000.000000,44550.000000,44850.000000,40754.097656,6664872
2019-06-12,44800.000000,45050.000000,44300.000000,44600.000000,40526.925781,8607439
2019-06-13,44200.000000,44400.000000,43400.000000,43750.000000,39754.554688,16906541
2019-06-14,43750.000000,44150.000000,43300.000000,44000.000000,39981.726563,9322873
2019-06-17,43750.000000,44050.000000,43400.000000,43900.000000,39890.855469,11890424
2019-06-18,43750.000000,44500.000000,43650.000000,44350.000000,40299.757813,7994928
2019-06-19,45450.000000,45450.000000,45000.000000,45350.000000,41208.433594,10417690
2019-06-20,44850.000000,45500.000000,44850.000000,45500.000000,41344.726563,7147785
2019-06-21,45750.000000,45800.000000,45200.000000,45700.000000,41526.464844,9454913
2019-06-24,45200.000000,45800.000000,45200.000000,45500.000000,41344.726563,6085066
2019-06-25,45200.000000,45800.000000,45200.000000,45600.000000,41435.597656,7076774
2019-06-26,45800.000000,46000.000000,45600.000000,45700.000000,41526.464844,9226097
2019-06-27,46000.000000,46600.000000,45750.000000,46500.000000,42583.261719,12603534
2019-06-28,47000.000000,47000.000000,46700.000000,47000.000000,43041.140625,12949231
2019-07-01,47350.000000,47400.000000,46250.000000,46600.000000,42674.843750,11383522
2019-07-02,46200.000000,46900.000000,45850.000000,46250.000000,42354.324219,8463073
2019-07-03,45750.000000,46350.000000,45200.000000,45400.000000,41575.914063,9669368
2019-07-04,45250.000000,46200.000000,45250.000000,46000.000000,42125.382813,6365573
2019-07-05,45950.000000,45950.000000,45250.000000,45650.000000,41804.859375,7235395
2019-07-08,44750.000000,44800.000000,44350.000000,44400.000000,40660.152344,7823843
2019-07-09,44850.000000,45450.000000,44700.000000,45100.000000,41301.183594,7646421
2019-07-10,45550.000000,46150.000000,45500.000000,45550.000000,41713.285156,9253930
2019-07-11,46350.000000,46550.000000,46150.000000,46200.000000,42308.535156,10989751
2019-07-12,46350.000000,46400.000000,45800.000000,46300.000000,42400.117188,5245804
2019-07-15,45950.000000,46650.000000,45750.000000,46450.000000,42537.484375,4717226
2019-07-16,46450.000000,46850.000000,46300.000000,46850.000000,42903.785156,7407824
2019-07-17,46150.000000,46350.000000,45950.000000,46050.000000,42171.171875,5216602
2019-07-18,46450.000000,46450.000000,45650.000000,46100.000000,42216.960938,5143554
2019-07-19,46650.000000,46950.000000,46600.000000,46800.000000,42857.996094,8819393
2019-07-22,46800.000000,47300.000000,46600.000000,47200.000000,43224.304688,9009109
2019-07-23,47350.000000,47550.000000,47050.000000,47300.000000,43315.890625,9061381
2019-07-24,47100.000000,47150.000000,46250.000000,46400.000000,42491.691406,8756522
2019-07-25,47150.000000,47200.000000,46600.000000,47200.000000,43224.304688,8408838
2019-07-26,46650.000000,47150.000000,46550.000000,47150.000000,43178.511719,7873886
2019-07-29,46800.000000,47050.000000,46000.000000,46100.000000,42216.960938,6856846
2019-07-30,46300.000000,46850.000000,46300.000000,46550.000000,42629.042969,5551014
2019-07-31,46200.000000,46600.000000,45000.000000,45350.000000,41530.132813,12872916
2019-08-01,44900.000000,45500.000000,44850.000000,45200.000000,41392.773438,7811181
2019-08-02,44550.000000,45500.000000,44300.000000,44950.000000,41163.820313,12151374
2019-08-05,44350.000000,44600.000000,43600.000000,43950.000000,40248.050781,14214086
2019-08-06,42500.000000,43800.000000,42500.000000,43500.000000,39835.957031,15083824
2019-08-07,43600.000000,43900.000000,43100.000000,43200.000000,39561.222656,10002533
2019-08-08,43250.000000,43500.000000,42650.000000,42650.000000,39057.550781,16926881
2019-08-09,43250.000000,43350.000000,43050.000000,43150.000000,39515.445313,9685147
2019-08-12,44000.000000,44000.000000,43550.000000,43700.000000,40019.105469,8466169
2019-08-13,43500.000000,43500.000000,42950.000000,43000.000000,39378.070313,7276979
2019-08-14,43900.000000,44250.000000,43500.000000,43700.000000,40019.105469,8750135
2019-08-16,43800.000000,43900.000000,43300.000000,43900.000000,40202.269531,9528115
2019-08-19,44350.000000,44350.000000,43500.000000,43600.000000,39927.535156,6014218
2019-08-20,43950.000000,44600.000000,43550.000000,44450.000000,40705.945313,8434205
2019-08-21,44350.000000,44800.000000,44150.000000,44500.000000,40751.726563,6571717
2019-08-22,44500.000000,44700.000000,43850.000000,44050.000000,40339.628906,8061177
2019-08-23,43800.000000,44200.000000,43650.000000,43950.000000,40248.050781,5017381
2019-08-26,43050.000000,43800.000000,42950.000000,43600.000000,39927.535156,7954949
2019-08-27,43650.000000,44200.000000,43600.000000,44050.000000,40339.628906,16883932
2019-08-28,44100.000000,44400.000000,43750.000000,44150.000000,40431.203125,5758333
2019-08-29,44200.000000,44200.000000,43050.000000,43400.000000,39744.378906,10768862
2019-08-30,43750.000000,44300.000000,43750.000000,44000.000000,40293.847656,9899073
2019-09-02,44850.000000,44850.000000,43650.000000,43800.000000,40110.683594,7185537
2019-09-03,43550.000000,43650.000000,43100.000000,43250.000000,39607.011719,9774941
2019-09-04,43250.000000,44100.000000,43150.000000,44100.000000,40385.410156,12441837
2019-09-05,44800.000000,46100.000000,44450.000000,45700.000000,41850.648438,18297430
2019-09-06,46500.000000,46500.000000,45850.000000,46300.000000,42400.117188,9896562
2019-09-09,46450.000000,47000.000000,46300.000000,46900.000000,42949.570313,9434157
2019-09-10,47100.000000,47200.000000,46550.000000,47000.000000,43041.140625,9231792
2019-09-11,47300.000000,47400.000000,46800.000000,47150.000000,43178.511719,16141619
2019-09-16,47000.000000,47100.000000,46400.000000,47100.000000,43132.726563,15550926
2019-09-17,47000.000000,47100.000000,46800.000000,46900.000000,42949.570313,7006280
2019-09-18,46900.000000,47700.000000,46800.000000,47700.000000,43682.191406,10413027
2019-09-19,48050.000000,49200.000000,47850.000000,49150.000000,45010.050781,16461413
2019-09-20,49400.000000,49600.000000,49100.000000,49200.000000,45055.843750,15460210
2019-09-23,49250.000000,49300.000000,49000.000000,49300.000000,45147.414063,7568553
2019-09-24,49050.000000,49650.000000,48850.000000,49500.000000,45330.570313,7871955
2019-09-25,49200.000000,49350.000000,48800.000000,48900.000000,44781.113281,9187141
2019-09-26,49000.000000,49250.000000,48900.000000,49200.000000,45055.843750,8494756
2019-09-27,48000.000000,48700.000000,48000.000000,48400.000000,44644.449219,8048041
2019-09-30,48050.000000,49250.000000,47900.000000,49050.000000,45244.015625,9497119
2019-10-01,48900.000000,49100.000000,48650.000000,48850.000000,45059.535156,6206035
2019-10-02,48350.000000,48400.000000,47600.000000,47600.000000,43906.515625,8382463
2019-10-04,47400.000000,48650.000000,47350.000000,48000.000000,44275.484375,9331695
2019-10-07,48350.000000,48700.000000,47650.000000,47750.000000,44044.886719,7047273
2019-10-08,47900.000000,49000.000000,47600.000000,48900.000000,45105.656250,14239367
2019-10-10,48200.000000,49200.000000,48000.000000,48550.000000,44782.808594,18639855
2019-10-11,49000.000000,49450.000000,48800.000000,49150.000000,45336.253906,7783275
2019-10-14,50000.000000,50300.000000,49850.000000,50000.000000,46120.292969,11130635
2019-10-15,49900.000000,50200.000000,49900.000000,50100.000000,46212.535156,6058105
2019-10-16,50700.000000,50900.000000,50400.000000,50700.000000,46765.976563,9136282
2019-10-17,50500.000000,50600.000000,50100.000000,50500.000000,46581.492188,6701380
2019-10-18,50300.000000,50900.000000,49650.000000,49900.000000,46028.062500,8483106
2019-10-21,49900.000000,50400.000000,49800.000000,50300.000000,46397.019531,4406531
2019-10-22,50800.000000,51500.000000,50700.000000,51200.000000,47227.187500,10898729
2019-10-23,51300.000000,51500.000000,50800.000000,51200.000000,47227.187500,8663880
2019-10-24,52500.000000,52500.000000,50500.000000,50700.000000,46765.976563,21185785
2019-10-25,50800.000000,51200.000000,50500.000000,50900.000000,46950.464844,7879897
2019-10-28,50700.000000,51500.000000,50700.000000,51300.000000,47319.421875,6431522
2019-10-29,51400.000000,51700.000000,50800.000000,51100.000000,47134.941406,7581629
2019-10-30,50700.000000,50800.000000,50200.000000,50400.000000,46489.261719,8959435
2019-10-31,51000.000000,51400.000000,50300.000000,50400.000000,46489.261719,10304777
2019-11-01,50600.000000,51200.000000,50400.000000,51200.000000,47227.187500,8467846
2019-11-04,51700.000000,52300.000000,51400.000000,52300.000000,48241.832031,13012411
2019-11-05,52400.000000,52700.000000,52100.000000,52700.000000,48610.792969,10581034
2019-11-06,52900.000000,53500.000000,52700.000000,53300.000000,49164.234375,14361133
2019-11-07,53400.000000,53400.000000,52400.000000,52900.000000,48795.273438,9257116
2019-11-08,53200.000000,53300.000000,52000.000000,52100.000000,48057.347656,11603290
2019-11-11,52200.000000,52200.000000,51400.000000,51600.000000,47596.148438,8185952
2019-11-12,51800.000000,52600.000000,51600.000000,52600.000000,48518.550781,6576148
2019-11-13,52500.000000,52500.000000,52000.000000,52500.000000,48426.316406,6225196
2019-11-14,51900.000000,52800.000000,51900.000000,52800.000000,48703.039063,12010018
2019-11-15,52900.000000,53700.000000,52600.000000,53700.000000,49533.203125,9703360
2019-11-18,53600.000000,53800.000000,53200.000000,53500.000000,49348.722656,7746554
2019-11-19,53200.000000,53500.000000,52700.000000,53500.000000,49348.722656,8907177
2019-11-20,53400.000000,53400.000000,52000.000000,52000.000000,47965.113281,12560070
2019-11-21,51600.000000,52100.000000,50600.000000,51000.000000,47042.703125,14298646
2019-11-22,51000.000000,51600.000000,50900.000000,51600.000000,47596.148438,8478310
2019-11-25,52200.000000,52600.000000,51700.000000,51800.000000,47780.621094,9050625
2019-11-26,51900.000000,52900.000000,51800.000000,51800.000000,47780.621094,27372226
2019-11-27,51800.000000,52300.000000,51600.000000,52200.000000,48149.597656,7546261
2019-11-28,51900.000000,52100.000000,51300.000000,51300.000000,47319.421875,6833885
2019-11-29,51200.000000,51400.000000,50200.000000,50300.000000,46397.019531,11179334
2019-12-02,50900.000000,51300.000000,50400.000000,50400.000000,46489.261719,18877252
2019-12-03,49800.000000,50300.000000,49500.000000,49900.000000,46028.062500,12059812
2019-12-04,49600.000000,49850.000000,49000.000000,49450.000000,45612.976563,13246549
2019-12-05,50200.000000,50400.000000,49500.000000,49500.000000,45659.089844,10449715
2019-12-06,50100.000000,50900.000000,49950.000000,50400.000000,46489.261719,11414563
2019-12-09,50900.000000,51400.000000,50700.000000,51200.000000,47227.187500,8470627
2019-12-10,51000.000000,51600.000000,50700.000000,51500.000000,47503.910156,6882771
2019-12-11,51500.000000,52200.000000,51400.000000,51900.000000,47872.871094,11379521
2019-12-12,53000.000000,53300.000000,52700.000000,53300.000000,49164.234375,29178697
2019-12-13,54500.000000,54800.000000,53900.000000,54700.000000,50455.605469,18120261
2019-12-16,54500.000000,54900.000000,54300.000000,54700.000000,50455.605469,11512405
2019-12-17,55800.000000,56700.000000,55400.000000,56700.000000,52300.421875,19358433
2019-12-18,56700.000000,57200.000000,56000.000000,56300.000000,51931.460938,15558208
2019-12-19,57000.000000,57300.000000,55500.000000,56000.000000,51654.730469,14180520
2019-12-20,56100.000000,56500.000000,55600.000000,56000.000000,51654.730469,12095519
2019-12-23,56100.000000,56400.000000,55100.000000,55500.000000,51193.531250,9839252
2019-12-24,55600.000000,55700.000000,54800.000000,55000.000000,50732.328125,11868463
2019-12-26,54700.000000,55400.000000,54400.000000,55400.000000,51101.292969,9645034
2019-12-27,55700.000000,56900.000000,55500.000000,56500.000000,52451.089844,12313056
2019-12-30,56200.000000,56600.000000,55700.000000,55800.000000,51801.257813,8356767
2020-01-02,55500.000000,56000.000000,55000.000000,55200.000000,51244.253906,12993228
2020-01-03,56000.000000,56600.000000,54900.000000,55500.000000,51522.757813,15422255
2020-01-06,54900.000000,55600.000000,54600.000000,55500.000000,51522.757813,10278951
2020-01-07,55700.000000,56400.000000,55600.000000,55800.000000,51801.257813,10009778
2020-01-08,56200.000000,57400.000000,55900.000000,56800.000000,52729.597656,23501171
2020-01-09,58400.000000,58600.000000,57400.000000,58600.000000,54400.609375,24102579
2020-01-10,58800.000000,59700.000000,58300.000000,59500.000000,55236.105469,16000170
2020-01-13,59600.000000,60000.000000,59100.000000,60000.000000,55700.277344,11359139
2020-01-14,60400.000000,61000.000000,59900.000000,60000.000000,55700.277344,16906295
2020-01-15,59500.000000,59600.000000,58900.000000,59000.000000,54771.933594,14300928
2020-01-16,59100.000000,60700.000000,59000.000000,60700.000000,56350.113281,14381774
2020-01-17,61900.000000,62000.000000,61000.000000,61300.000000,56907.121094,16025661
2020-01-20,62000.000000,62800.000000,61700.000000,62400.000000,57928.292969,12528855
2020-01-21,62000.000000,62400.000000,61200.000000,61400.000000,56999.953125,11142693
2020-01-22,60500.000000,62600.000000,60400.000000,62300.000000,57835.453125,15339565
2020-01-23,61800.000000,61800.000000,60700.000000,60800.000000,56442.953125,14916555
2020-01-28,59400.000000,59400.000000,58300.000000,58800.000000,54586.273438,23664541
2020-01-29,59100.000000,59700.000000,58800.000000,59100.000000,54864.769531,16446102
2020-01-30,58800.000000,58800.000000,56800.000000,57200.000000,53100.933594,20821939
2020-01-31,57800.000000,58400.000000,56400.000000,56400.000000,52358.253906,19749457
2020-02-03,55500.000000,57400.000000,55200.000000,57200.000000,53100.933594,23995260
2020-02-04,57100.000000,59000.000000,56800.000000,58900.000000,54679.109375,21800192
2020-02-05,60000.000000,60200.000000,58900.000000,59500.000000,55236.105469,19278165
2020-02-06,60100.000000,61100.000000,59700.000000,61100.000000,56721.445313,14727159
2020-02-07,61100.000000,61200.000000,59700.000000,60400.000000,56071.617188,16402493
2020-02-10,59200.000000,59800.000000,59100.000000,59700.000000,55421.777344,13107121
2020-02-11,59800.000000,60700.000000,59700.000000,59900.000000,55607.449219,11071231
2020-02-12,60300.000000,60700.000000,59700.000000,60500.000000,56164.449219,12904207
2020-02-13,61200.000000,61600.000000,60500.000000,60700.000000,56350.113281,18449775
2020-02-14,60900.000000,61900.000000,60200.000000,61800.000000,57371.285156,13276067
2020-02-17,61600.000000,62000.000000,61200.000000,61500.000000,57092.773438,8740596
2020-02-18,60800.000000,60900.000000,59700.000000,59800.000000,55514.605469,16674266
2020-02-19,59800.000000,60400.000000,59400.000000,60200.000000,55885.945313,12951496
2020-02-20,60700.000000,61300.000000,59600.000000,60000.000000,55700.277344,14591924
2020-02-21,58800.000000,59800.000000,58500.000000,59200.000000,54957.613281,13777393
2020-02-24,57400.000000,58100.000000,56800.000000,56800.000000,52729.597656,25627537
2020-02-25,56200.000000,58000.000000,56200.000000,57900.000000,53750.769531,23885408
2020-02-26,56000.000000,57000.000000,56000.000000,56500.000000,52451.089844,25483102
2020-02-27,56300.000000,56900.000000,55500.000000,55900.000000,51894.089844,23209541
2020-02-28,55000.000000,55500.000000,54200.000000,54200.000000,50315.917969,30054227
2020-03-02,54300.000000,55500.000000,53600.000000,55000.000000,51058.589844,30403412
2020-03-03,56700.000000,56900.000000,55100.000000,55400.000000,51429.925781,30330295
2020-03-04,54800.000000,57600.000000,54600.000000,57400.000000,53286.605469,24765728
2020-03-05,57600.000000,58000.000000,56700.000000,57800.000000,53657.933594,21698990
2020-03-06,56500.000000,57200.000000,56200.000000,56500.000000,52451.089844,18716656
2020-03-09,56500.000000,56500.000000,56500.000000,56500.000000,52451.089844,0
2020-03-10,53800.000000,54900.000000,53700.000000,54600.000000,50687.250000,32106554
2020-03-11,54300.000000,54400.000000,52000.000000,52100.000000,48366.402344,45707281
2020-03-12,52100.000000,52100.000000,52100.000000,52100.000000,48366.402344,0
2020-03-13,47450.000000,51600.000000,46850.000000,49950.000000,46370.484375,59462933
2020-03-16,50100.000000,50900.000000,48800.000000,48900.000000,45395.730469,33339821
2020-03-17,46900.000000,49650.000000,46700.000000,47300.000000,43910.386719,51218151
2020-03-18,47750.000000,48350.000000,45600.000000,45600.000000,42332.210938,40152623
2020-03-19,46400.000000,46650.000000,42300.000000,42950.000000,39872.113281,56925513
2020-03-20,44150.000000,45500.000000,43550.000000,45400.000000,42146.546875,49730008
2020-03-23,42600.000000,43550.000000,42400.000000,42500.000000,39454.359375,41701626
2020-03-24,43850.000000,46950.000000,43050.000000,46950.000000,43585.468750,49801908
2020-03-25,48950.000000,49600.000000,47150.000000,48650.000000,45163.644531,52735922
2020-03-26,49000.000000,49300.000000,47700.000000,47800.000000,44374.546875,42185129
2020-03-27,49600.000000,49700.000000,46850.000000,48300.000000,44838.718750,39896178
2020-03-30,47050.000000,48350.000000,46550.000000,47850.000000,44748.945313,26797395
2020-03-31,48000.000000,48500.000000,47150.000000,47750.000000,44655.425781,30654261
2020-04-01,47450.000000,47900.000000,45800.000000,45800.000000,42831.800781,27259532
2020-04-02,46200.000000,46850.000000,45350.000000,46800.000000,43766.992188,21621076
2020-04-03,47400.000000,47600.000000,46550.000000,47000.000000,43954.031250,22784682
2020-04-06,47500.000000,48800.000000,47250.000000,48700.000000,45543.851563,23395726
2020-04-07,49650.000000,50200.000000,49000.000000,49600.000000,46385.531250,31524034
2020-04-08,49600.000000,49750.000000,48600.000000,48600.000000,45450.339844,25010314
2020-04-09,49750.000000,49800.000000,48700.000000,49100.000000,45917.937500,22628058
2020-04-10,48950.000000,49250.000000,48650.000000,49250.000000,46058.210938,17839111
2020-04-13,48650.000000,48900.000000,48300.000000,48300.000000,45169.777344,14431800
2020-04-14,48800.000000,49200.000000,48300.000000,49000.000000,45824.417969,14206216
2020-04-16,49350.000000,49350.000000,48550.000000,49000.000000,45824.417969,23349760
2020-04-17,50800.000000,52000.000000,50300.000000,51400.000000,48068.875000,32041675
2020-04-20,51400.000000,51400.000000,50000.000000,50100.000000,46853.125000,21866354
2020-04-21,49400.000000,49700.000000,48700.000000,49250.000000,46058.210938,27407543
2020-04-22,48700.000000,50000.000000,48350.000000,49850.000000,46619.324219,18613864
2020-04-23,50200.000000,50300.000000,49500.000000,49850.000000,46619.324219,18754442
2020-04-24,49650.000000,49750.000000,49000.000000,49350.000000,46151.734375,15618347
2020-04-27,49350.000000,50000.000000,49100.000000,49850.000000,46619.324219,14049471
2020-04-28,49850.000000,50100.000000,49300.000000,50100.000000,46853.125000,16095399
2020-04-29,49900.000000,50500.000000,49600.000000,50000.000000,46759.601563,15604533
2020-05-04,48900.000000,49100.000000,48500.000000,48500.000000,45356.816406,26083749
2020-05-06,49000.000000,49200.000000,48500.000000,49200.000000,46011.453125,18070225
2020-05-07,49200.000000,49300.000000,48700.000000,48800.000000,45637.375000,13884411
2020-05-08,49100.000000,49350.000000,48800.000000,48800.000000,45637.375000,15319700
2020-05-11,48900.000000,49250.000000,48300.000000,48400.000000,45263.304688,16357743
2020-05-12,48400.000000,48500.000000,47550.000000,47900.000000,44795.703125,23433590
2020-05-13,47250.000000,48550.000000,47200.000000,48550.000000,45403.582031,20223277
2020-05-14,47750.000000,48100.000000,47650.000000,48000.000000,44889.222656,19305974
2020-05-15,48400.000000,48450.000000,47700.000000,47850.000000,44748.945313,18463118
2020-05-18,47950.000000,49100.000000,47600.000000,48800.000000,45637.375000,20481981
2020-05-19,50100.000000,50500.000000,49700.000000,50300.000000,47040.164063,25168295
2020-05-20,50000.000000,50200.000000,49800.000000,50000.000000,46759.601563,14896899
2020-05-21,50300.000000,50400.000000,49850.000000,49950.000000,46712.847656,14949266
2020-05-22,49600.000000,49800.000000,48600.000000,48750.000000,45590.617188,19706284
2020-05-25,48750.000000,48900.000000,48450.000000,48850.000000,45684.140625,14337913
2020-05-26,48700.000000,49450.000000,48600.000000,49250.000000,46058.210938,15127490
2020-05-27,48950.000000,50000.000000,48800.000000,49900.000000,46666.085938,19548479
2020-05-28,51100.000000,51200.000000,49900.000000,50400.000000,47133.687500,31309318
2020-05-29,50000.000000,50700.000000,49700.000000,50700.000000,47414.238281,27596961
2020-06-01,50800.000000,51200.000000,50600.000000,51200.000000,47881.839844,16949183
2020-06-02,51000.000000,51500.000000,50800.000000,51400.000000,48068.875000,14247933
2020-06-03,51800.000000,55000.000000,51700.000000,54500.000000,50967.976563,49257814
2020-06-04,55800.000000,57000.000000,54600.000000,54600.000000,51061.488281,40220334
2020-06-05,54400.000000,55900.000000,54000.000000,55500.000000,51903.164063,22743629
2020-06-08,56400.000000,56500.000000,54700.000000,54900.000000,51342.050781,25634965
2020-06-09,55800.000000,56500.000000,54400.000000,55500.000000,51903.164063,23998831
2020-06-10,55100.000000,55900.000000,54900.000000,55400.000000,51809.644531,16742493
2020-06-11,54500.000000,55100.000000,53200.000000,54300.000000,50780.933594,33815123
2020-06-12,52100.000000,52800.000000,51500.000000,52300.000000,48910.554688,26976019
2020-06-15,51400.000000,52000.000000,49900.000000,49900.000000,46666.085938,28772921
2020-06-16,51200.000000,52100.000000,50600.000000,52100.000000,48723.511719,21808375
2020-06-17,52100.000000,52900.000000,51300.000000,52200.000000,48817.031250,26672595
2020-06-18,52200.000000,52300.000000,51600.000000,52300.000000,48910.554688,15982926
2020-06-19,52600.000000,52900.000000,51600.000000,52900.000000,49471.664063,18157985
2020-06-22,52000.000000,52600.000000,51800.000000,52000.000000,48629.988281,13801350
2020-06-23,52500.000000,52800.000000,51100.000000,51400.000000,48068.875000,18086152
2020-06-24,51900.000000,53900.000000,51600.000000,52900.000000,49471.664063,24519552
2020-06-25,52100.000000,53000.000000,51900.000000,51900.000000,48536.468750,18541624
2020-06-26,52800.000000,53900.000000,52200.000000,53300.000000,49845.746094,21575360
2020-06-29,52500.000000,53200.000000,52000.000000,52400.000000,49331.710938,17776925
2020-06-30,53900.000000,53900.000000,52800.000000,52800.000000,49708.296875,21157172
2020-07-01,53400.000000,53600.000000,52400.000000,52600.000000,49519.996094,16706143
2020-07-02,52100.000000,52900.000000,52100.000000,52900.000000,49802.429688,14142583
2020-07-03,53000.000000,53600.000000,52700.000000,53600.000000,50461.449219,11887868
2020-07-06,54000.000000,55000.000000,53800.000000,55000.000000,51779.472656,19856623
2020-07-07,55800.000000,55900.000000,53400.000000,53400.000000,50273.156250,30760032
2020-07-08,53600.000000,53900.000000,52900.000000,53000.000000,49896.574219,19664652
2020-07-09,53200.000000,53600.000000,52800.000000,52800.000000,49708.296875,17054850
2020-07-10,53100.000000,53200.000000,52300.000000,52700.000000,49614.144531,13714746
2020-07-13,53300.000000,53800.000000,53100.000000,53400.000000,50273.156250,12240188
2020-07-14,53700.000000,53800.000000,53200.000000,53800.000000,50649.730469,14269484
2020-07-15,54400.000000,55000.000000,54300.000000,54700.000000,51497.035156,24051450
2020-07-16,54800.000000,54800.000000,53800.000000,53800.000000,50649.730469,16779127
2020-07-17,54200.000000,54700.000000,54100.000000,54400.000000,51214.597656,10096174
2020-07-20,54800.000000,54800.000000,54000.000000,54200.000000,51026.308594,10507530
2020-07-21,55200.000000,55400.000000,54800.000000,55300.000000,52061.898438,18297260
2020-07-22,55300.000000,55500.000000,54700.000000,54700.000000,51497.035156,12885057
2020-07-23,54700.000000,54700.000000,53800.000000,54100.000000,50932.164063,16214932
2020-07-24,54000.000000,54400.000000,53700.000000,54200.000000,51026.308594,10994535
2020-07-27,54300.000000,55700.000000,54300.000000,55600.000000,52344.328125,21054421
